"","14-3-3_beta","14-3-3_epsilon_Caution","14-3-3_zeta","4E-BP1","4E-BP1_pS65","4E-BP1_pT37_T46","4E-BP1_pT70","53BP1","A-Raf_pS299_Caution","ACC_pS79","ACC1_Caution","Acetyl-a-Tubulin (Lys40)_Caution","ACVRL1_Caution","ADAR1","Akt","Akt_pS473","Akt_pT308","alpha-Catenin","AMPK_alpha_Caution","AMPK_pT172","Annexin 1","Annexin_VII","AR","ASNS","ATM","B-Raf_Caution","B-Raf_pS445","Bad_pS112","Bak_Caution","Bap1 c-4","Bax","Bcl-2","Bcl-xL","Beclin_Caution","beta-Catenin","beta-Catenin_pT41_S45","beta Actin_Caution","Bid_Caution","Bim(CST2933)","Bim(EP1036)","BRCA2_Caution","c-Jun_pS73","c-Kit","c-Met_Caution","c-Met_pY1235","c-Myc_Caution","C-Raf(BD610151)_Caution","C-Raf(MP05-739)","C-Raf_pS338","Caspase-7_cleavedD198_Caution","Caspase-8_Caution","Caveolin-1","CD20 _Caution","CD31","CD49b","CDK1","Chk1_Caution","Chk1_pS345_Caution","Chk2","Chk2_pT68_Caution","cIAP_Caution","Claudin-7","Collagen_VI","Cyclin_B1","Cyclin_D1","Cyclin_E1","Cyclin_E2_Caution","Di-Ras3_Caution","DJ-1","Dvl3","E-Cadherin","eEF2_Caution","eEF2K","EGFR","EGFR_pY1068_Caution","EGFR_pY1173","eIF4E","eIF4G_Caution","ER-alpha","ER-alpha_pS118","ERCC1_Caution","ERK2_Caution","ETS-1","FASN","Fibronectin","FoxM1","FOXO3a_Caution","FOXO3a_pS318_S321_Caution","FRA1_Caution","G6PD","Gab2","GAPDH_Caution","GATA3","GSK-3-BETA_Caution","GSK3-alpha-beta","GSK3-alpha-beta_pS21_S9","GSK3_pS9","HER2","HER2_pY1248_Caution","HER3","HER3_pY1289_Caution","Heregulin","HSP70_Caution","IGFBP2","INPP4B","IRS1","JAK2","JNK_pT183_Y185","JNK2_Caution","Ku80_Caution","Lck","MAPK_pT202_Y204","MDM2_pS166","MDMX_MDM4(BetIHC-00108)_Caution","MEK1","MEK1_pS217_S221","MIG-6","Mre11_Caution","MSH2","MSH6_Caution","mTOR","mTOR_pS2448_Caution","MYH11","Myosin IIa pS1943","N-Cadherin","N-Ras","NDRG1_pT346","NF-kB-p65_pS536_Caution","NF2_Caution","Notch1","P-Cadherin_Caution","p14 Arf(BetA300-340A)_Caution","p21","p27","p27_pT157_Caution","p27_pT198","p38 alpha MAPK","p38_MAPK","p38_pT180_Y182","p53_Caution","p62 Lck ligand_Caution","p70S6K","p70S6K_pT389","p90RSK_Caution","p90RSK_pT359_S363_Caution","p90RSK_pT573_Caution","PAI-1","PARP_cleaved_Caution","Paxillin_Caution","PCNA_Caution","PDCD4_Caution","PDK1","PDK1_pS241","PEA15","PEA15_pS116","PI3K-p110-alpha_Caution","PI3K-p85","PKC-alpha","PKC-alpha_pS657_Caution","PKC-delta_pS664","PKC-pan_BetaII_pS660","Porin","PR","PRAS40_pT246","PRDX1","PREX1","PTEN","Rab25","Rad50","RAD51","Raptor","Rb_Caution","Rb_pS807_S811","RBM15","Rictor_Caution","Rictor_pT1135","RSK1-2-3_Caution","S6_pS235_S236","S6_pS240_S244","SCD1","SETD2_Caution","SF2","Shc_pY317","SHP-2_pY542_Caution","Smac_Caution","Smad1","Smad3","Smad4","Snail_Caution","Src","Src_pY416_Caution","Src_pY527","STAT3_Caution","STAT3_pY705","STAT5-alpha","Stathmin","Syk","TAZ","TFRC","TIGAR","Transglutaminase","TSC1_Caution","TTF1","Tuberin","Tuberin_pT1462","VAV1_Caution","VEGFR2","VHL_Caution","XBP1_Caution","XRCC1_Caution","YAP_Caution","YAP_pS127_Caution","YB-1","YB-1_pS102"
"SW1088_CENTRAL_NERVOUS_SYSTEM",-0.316927,-0.016862,-0.342451,-0.543115,0.006593,-0.245233,-0.011837,0.345389,0.217074,0.143131,0.338513,-0.075299,-0.039013,-0.464363,0.444482,3.423958,2.94997,0.07275,-0.37149,-0.491973,0.146269,-0.229536,0.759156,-0.833866,0.110287,0.43076,0.262928,0.012,0.004601,0.21065,-0.153088,-0.114649,-0.011583,-0.122671,0.028594,-0.010528,1.149813,-0.022629,-0.268281,-0.200226,-0.096064,-0.014422,0.470035,0.204386,0.002581,-0.890432,0.486357,0.100615,-0.026876,-0.30579,0.080392,4.089757,-0.095133,-0.036654,1.461763,-0.474523,-0.141209,0.00391,-0.09152,0.077037,0.005035,-0.683616,0.189678,0.408462,-0.277032,-0.186791,0.053644,0.100956,-0.079546,0.112644,-1.478815,-0.332534,-0.066093,0.606176,0.437434,-0.036228,-0.206681,0.05226,-0.130264,-0.007605,0.132375,0.080516,-0.009216,-0.333946,2.39363,-0.243449,-0.043421,-0.255899,-0.273578,0.722631,-1.682043,1.031201,-0.533765,0.107431,-0.055763,-0.2332,-0.081919,-0.97195,-0.063252,-0.506466,-0.103143,0.248691,-0.241302,-0.524075,0.073732,0.100451,0.340879,0.514219,0.380056,0.073896,-0.906961,0.518906,-0.415044,-0.190889,-0.464393,-0.340655,0.478372,-0.004014,-0.05448,-0.383974,0.020747,0.057365,-0.038493,1.240762,-0.29098,0.120364,2.021139,0.178293,0.625344,0.49926,-0.435135,-0.565755,0.776586,-0.119025,-0.07391,0.098488,0.003772,-0.091811,0.010314,1.606874,0.796276,-0.14712,-0.11187,-0.432203,-0.14546,0.17068,3.780542,-0.328292,0.40554,0.422879,-0.838212,0.1341,0.15125,0.174423,-0.250784,0.029706,0.203638,1.077352,0.887337,0.126045,0.431283,0.059623,-0.129274,0.434013,-0.293794,0.022644,-2.726748,-0.315907,0.028514,0.085729,-0.021889,0.031799,0.040487,0.041375,0.143569,0.137179,-0.6911,0.859326,1.188711,1.458011,-0.007461,-0.126104,0.04708,1.057247,-0.205251,-0.117353,-0.10038,-0.102003,1.057201,-0.188923,-0.083407,0.085402,0.471544,0.416238,-0.063601,-0.087994,-1.840256,0.141678,0.623903,-0.470003,0.11915,0.162709,-0.272508,0.303279,0.587002,-0.022617,-0.824672,-2.07132,-0.013429,-0.231469,0.175719,0.418887,9.9e-05,-0.024437
"SW1271_LUNG",-0.077872,0.000329,-0.060153,-0.398484,0.238569,0.279158,0.193635,-0.154229,0.080532,-0.425879,-0.408263,-0.406057,-0.031094,-0.244074,0.928338,-0.702664,0.529764,-0.135544,0.404244,0.65587,1.801466,0.077473,-0.038372,-0.843251,1.657668,0.521555,0.051173,0.088774,0.327837,0.055504,-0.266966,-0.689321,-0.041355,0.01679,-1.016152,-0.136247,0.058886,-0.110439,-0.329057,-0.307212,0.115162,0.678131,-0.470137,-0.035625,0.024441,0.196066,-0.072134,0.60185,0.163804,-0.558314,0.263233,0.828086,0.045891,-0.023959,2.531756,0.085416,-0.012561,0.023288,0.081703,-0.045036,0.383068,-0.533203,-0.026033,0.989916,-0.184397,0.293782,-0.011054,-0.057382,0.030558,0.527758,-0.743615,-0.104667,-0.388642,0.478494,-0.260823,-0.112377,-0.255539,0.849603,-0.194541,0.140911,-0.027977,-0.095103,0.254349,-0.94429,-0.59417,0.915018,-0.410665,-0.065728,0.966804,0.201997,-1.581995,0.203723,0.084683,0.688958,-0.048223,0.11301,0.230841,-1.049571,-0.584537,-0.413963,0.016838,0.026545,0.250112,-0.224424,0.128271,0.405038,0.20971,-0.026929,0.363658,0.227084,-1.230888,-0.638581,-0.069546,-0.35205,0.42236,0.033657,1.561648,0.151644,-0.060235,-0.267951,0.309451,0.238535,-0.29631,0.208486,-0.34884,-0.078664,0.451062,1.292807,0.797898,-0.103074,-0.233738,-1.055206,0.123779,0.074261,-0.052748,-0.227284,-0.166145,-0.449416,0.530035,2.3862,0.454609,0.130549,0.755583,-0.143038,0.043994,-0.040313,1.689124,-0.07547,1.633722,-0.346912,-0.471194,-0.03715,-0.275402,-0.076144,-0.035649,0.307612,0.074867,0.824836,0.996191,0.146986,-0.139512,1.064831,-0.350481,-0.00954,-0.160341,-0.184834,-0.53106,-0.383628,0.442049,0.22223,-0.160745,0.167697,0.426413,0.579976,0.792685,0.452411,0.010674,0.358574,-0.029248,-0.09368,0.258738,0.10675,-0.380986,-0.724729,-0.671109,-0.137227,1.050548,0.015635,-0.093813,-1.010003,-0.453115,-0.86055,-0.166005,0.411384,-0.640732,0.107329,-2.677053,0.737051,-1.337991,0.385663,1.902253,0.22537,-0.311984,0.034792,-0.326534,-1.02856,1.225554,-1.306201,-0.422428,0.053873,1.795892,3.125696,0.033172,-0.314059
"SW1353_BONE",0.096423,0.079756,-0.213533,-0.151111,-0.272611,-0.647011,-0.075427,0.142764,0.322688,0.719392,0.546168,0.177753,0.056219,-0.21345,-0.83344,-0.172072,-0.388472,0.595457,0.02011,0.240681,0.601676,0.016152,0.705538,0.50775,0.082878,-0.338215,0.066831,-0.092981,-0.059944,-0.52022,0.446175,0.499406,-0.097305,0.271745,1.135352,0.059844,0.416217,0.045402,-0.516741,-0.385605,0.223282,0.020729,-0.030013,0.119403,0.095553,-0.790099,-0.126815,-0.557008,0.229372,0.077315,-0.100846,3.770366,-0.03654,0.112032,0.258228,-0.27905,-0.1122,-0.008457,-0.934507,-0.112206,0.161542,0.024981,0.408848,-0.567109,0.127191,0.219911,-0.307537,0.08028,-0.280512,0.278336,-0.321799,-0.096331,0.022891,-0.388344,-0.157532,0.004769,-0.889896,-0.801144,0.264399,-0.061469,-0.053267,-0.082003,-0.137285,-0.064921,3.780247,-1.118707,-0.220313,-0.031846,-0.067244,0.925021,-0.366637,-0.252899,0.267879,0.548329,0.242869,-0.533725,-0.024771,-0.600693,-0.054019,-0.37871,-0.063789,0.905747,-0.228656,-0.561758,-0.143206,-0.025017,-0.085328,-0.029948,-0.527344,-0.506433,-0.355748,2.248995,-0.554228,0.239346,-1.250635,0.451215,0.08328,0.006415,-0.001918,-1.09896,-0.030474,-0.187117,0.751432,1.601883,0.897969,0.109018,-0.416983,-0.013336,1.168836,-0.304927,0.496687,-0.782686,2.58221,0.222383,-0.093101,-0.017515,0.162425,0.253438,0.236263,-0.325079,0.041689,-0.276166,-0.285605,-0.447072,-0.115378,0.573614,4.068195,-0.00965,0.01071,-0.568577,0.008492,-0.057201,0.185323,0.819246,-0.221364,-0.261907,-0.315898,1.477172,1.959875,0.327153,0.202089,0.0385,0.008012,-0.471839,-0.51074,0.233961,-0.437927,-0.246134,0.007791,-0.434638,-0.150951,-0.323597,-0.424564,-0.433851,-0.509482,-0.280404,-0.469914,0.512529,0.295124,0.193404,-0.131892,-0.00452,-0.211234,-0.038716,-0.150703,0.010005,-0.044406,0.103126,0.389903,0.630128,-0.062484,0.619805,0.439659,0.216014,-0.286016,0.091848,-2.673795,0.201547,-0.015073,0.144902,0.087859,0.088348,-0.278737,0.276235,-0.005817,-0.668391,1.249519,-1.156779,-0.137557,0.002917,0.536663,0.534584,0.006983,0.207418
"SW1417_LARGE_INTESTINE",0.566012,-0.18841,0.680069,-0.617737,-0.456758,-1.219637,-0.580558,-0.576447,-0.03221,-0.110589,-0.622761,-0.581387,-0.22055,-0.256816,0.131687,-1.45308,-0.853783,0.128796,-0.103809,0.12612,-0.22853,-0.02046,-0.209639,-1.274457,0.335111,-2.470903,0.014228,0.409852,0.057573,-0.278841,0.150014,-0.638318,1.661181,-0.142848,0.194505,0.027141,-0.241939,0.482379,1.02934,0.779454,-0.193248,-0.519526,1.243075,0.342607,0.126042,0.310157,-0.386989,0.113629,0.026691,0.934072,-0.023404,-1.6936,0.371202,-0.348419,0.108929,1.42196,0.518355,0.256398,0.557304,0.015941,0.167188,3.045598,0.216223,0.674761,0.275049,0.252734,0.428924,-0.058395,-0.227256,-0.388558,2.94894,0.830545,-1.221972,0.002186,-0.67466,0.142336,0.225577,-1.227753,-0.245759,0.065524,0.163081,0.597693,0.835035,-0.524423,-0.372557,-0.33451,-0.268652,-0.162642,1.330129,-0.155573,-1.126004,-0.325075,-0.258788,-0.413897,0.27454,-0.440838,-0.535071,-0.078867,-0.478597,0.139029,0.017438,0.030151,-0.074191,-0.5036,-0.2849,-0.148028,-0.016063,0.440462,0.191941,0.268493,0.127057,0.400967,0.343017,-0.040938,0.281254,0.751557,-0.228145,-0.150483,-0.053527,0.377907,0.152934,0.262076,-0.107026,-0.316714,0.336682,-0.218163,-0.826845,-2.116104,0.519471,-0.397712,0.367494,-0.180959,-0.823764,-0.036148,-0.070455,-0.231489,0.163847,0.305777,0.294197,-0.393857,-0.38817,-0.092257,0.507519,0.228555,0.019482,0.371347,0.440901,-0.166923,-1.348338,0.311074,0.119577,-0.320123,-0.018909,0.172455,1.916567,-0.241831,-1.186545,-0.417863,-0.480733,-0.317123,-0.125044,0.611143,-0.026476,-0.436851,-0.469851,-0.710177,0.106906,1.807205,0.244479,0.376103,0.035059,0.134395,0.325038,0.042005,-0.799781,-0.225232,0.219935,-0.521561,-0.502184,-0.184689,0.399674,-0.063671,0.141606,-0.518216,0.705242,0.604614,0.418891,0.034478,0.0083,0.502303,-0.792953,-0.679216,-1.267615,-0.245478,-0.275122,0.183168,4.696036,-0.151799,0.657067,1.19808,1.095879,0.935692,0.623272,-0.351039,-0.495044,-0.175858,-1.664367,0.528953,0.058091,-0.036939,0.639059,1.546769,-0.062551,-0.169183
"SW1573_LUNG",-0.051682,-0.195103,-0.139449,0.119366,0.667699,0.098948,0.322356,-0.642259,0.131113,0.126303,-0.056876,-0.030865,-0.009144,-0.051036,-0.119715,0.38916,-0.069588,-0.417011,0.386636,1.199069,-0.267599,0.056529,-0.231874,0.471908,1.099688,0.136288,0.039702,0.453769,0.350198,-0.250787,0.457589,-0.358643,0.549212,-0.200918,-2.831382,0.359036,-0.752271,-0.097769,0.30764,0.296851,-0.197643,0.578535,-0.034054,0.015137,0.05273,-0.598576,1.075978,0.851275,0.292452,-0.725344,0.29409,0.388786,0.014983,-0.197541,-0.789715,0.05183,0.609365,-0.340178,-0.575073,-0.451202,0.483179,-0.201952,-0.434826,1.419531,0.561759,-0.436262,-0.178184,-0.09684,-0.035849,0.694621,-0.778271,0.594774,-0.15342,0.697799,-0.950698,0.066242,-0.319089,-0.180499,-0.030011,0.324428,-0.079953,-0.440356,0.119825,-0.659638,0.771159,0.314407,0.522507,0.044314,0.816461,-0.19626,0.329179,-0.017792,-0.309817,-0.013886,-0.110153,-0.737519,-0.870806,0.096203,-0.400892,-0.298923,-0.097977,0.716514,-0.197126,-0.064982,-0.257117,0.753101,0.6476,0.546125,1.807229,0.060076,0.01401,0.370163,0.27618,0.454128,0.244546,0.790196,-0.070984,-0.145827,0.69247,1.058273,0.319973,0.129852,-0.038551,0.790609,-0.488845,-0.148271,-0.693246,-0.642119,-1.609156,0.189777,-0.473209,-0.605416,-0.112807,0.050838,-0.181419,-0.283371,0.180471,0.526347,-0.36908,-0.011331,-0.299918,0.648351,0.09837,-0.322605,-0.108892,-0.394687,1.891879,-0.314321,0.46206,0.261885,-0.694858,0.050908,0.076155,1.455017,0.257332,-0.760848,-0.534163,0.770625,0.41394,-0.153279,-0.261408,-0.338542,0.163956,-0.35826,0.268554,-0.237216,-0.147352,-0.361549,0.192659,0.265048,-0.158883,0.39357,0.503229,-0.654846,0.300103,-0.289728,-0.240262,0.754969,0.8407,-0.405511,0.848737,0.18171,-0.268291,-1.058919,-0.062021,-0.142722,0.315969,-0.417372,-0.333741,0.06102,-0.886378,-1.866611,0.69047,-0.067291,-0.697175,0.379127,-2.035658,0.347973,-1.033521,0.224021,3.135708,0.989752,0.144807,0.499565,-0.340454,-0.111168,0.037703,-1.971971,0.020169,-0.049691,1.135998,2.102312,0.420464,-0.334645
"SW1990_PANCREAS",0.165922,-0.005254,-0.002394,-0.14131,-0.452635,-0.41519,-0.26418,-0.08545,0.049047,0.565818,0.933381,-0.25691,-0.109507,0.042721,-0.200772,-0.87968,-0.421758,0.550969,-0.374566,-0.568602,-0.276467,0.050745,-0.380533,0.450348,0.785231,-0.653473,-0.105293,-0.253983,0.255447,-0.249289,0.278155,-0.321864,0.595598,-0.128603,0.542589,0.100696,0.181024,0.147036,-0.214477,-0.102429,0.307721,-0.466535,-0.121714,0.078883,0.19973,-0.165249,-0.611451,-0.082503,0.043337,-0.034762,0.20863,4.811703,0.112149,-0.118594,1.256767,-0.192391,-0.63534,0.086611,0.054302,0.388011,-0.294163,1.347853,0.258575,0.064178,0.176208,-0.374099,-0.169387,0.139218,-0.653965,-0.187417,3.563029,0.029874,0.244368,0.978905,0.77011,0.202612,-0.080845,-0.206571,-0.23189,0.093802,-0.056144,-0.079917,0.330639,-0.398706,-0.596825,0.035473,-0.106873,-0.107706,1.048529,0.883295,-0.010767,0.692829,0.127639,-0.28702,-0.255891,-0.806029,-0.476386,0.731568,0.368588,0.415874,0.097427,0.301022,0.276259,-0.753396,0.125045,0.601437,0.136788,0.311788,0.325138,0.363201,0.095578,-1.170131,0.019957,-0.13675,-0.124223,-0.200819,0.720132,-0.025644,0.013275,0.423515,-0.155605,-0.080272,0.158451,1.026741,-0.093085,-0.125222,-1.296482,0.10485,0.896665,0.317379,0.06423,-0.604526,0.382919,0.099554,-0.176591,-0.131668,-0.209182,-0.34328,0.30047,1.96983,0.028143,-0.089217,0.649171,0.218488,-0.063958,-0.707681,1.206718,-0.007107,0.071627,0.2647,-1.176184,0.279486,0.40068,0.08122,0.042234,-0.038713,-0.395969,-0.533421,-0.575701,-0.264981,-0.988809,-0.249322,0.051232,-0.209282,-0.051361,0.535127,-0.271503,0.147015,-0.160362,-0.273954,0.472491,0.212655,-0.030103,-0.095306,-0.459279,-0.029008,-0.01184,-0.796218,-0.539847,-0.175675,1.389488,0.023872,0.116198,0.292258,-0.272061,-0.162696,0.196493,-0.158223,0.020488,-0.891084,-0.300522,-1.46639,-0.096615,0.104952,0.369564,0.062105,-2.255302,0.096572,0.245666,-0.147967,4.493356,0.106484,-0.019248,-0.406469,-0.410698,4.407954,1.6474,1.74332,0.232663,0.329843,0.176338,0.707384,0.286863,-0.078127
"SW403_LARGE_INTESTINE",0.449194,-0.125985,0.433825,-0.563253,-0.846501,-0.924668,-0.514273,-0.857278,0.522846,0.04139,-0.544372,0.463718,0.103276,-0.375681,-1.142785,1.045494,0.693946,0.286928,-0.037047,0.6226,-1.176766,-0.147691,-0.17107,-1.156111,-0.37122,-0.989316,-0.587543,0.4165,-0.085589,-0.084215,-0.127569,-0.028386,0.48757,0.122535,1.743507,0.461591,-0.727573,-0.089059,-0.288488,-0.043234,0.118545,-0.29834,-0.192807,-0.070175,-0.345464,-0.48509,-1.043929,-0.717369,-0.208873,1.176183,0.115579,-2.701295,0.192667,0.629694,0.482007,2.572257,-0.527946,0.145362,0.44082,-0.123971,-0.367079,3.010028,-0.756093,-0.980609,1.620493,-0.427232,0.304711,-0.001183,-0.120306,-0.303369,4.12725,0.845365,0.867979,-1.064909,0.112696,-0.103022,-0.604642,-0.908638,0.392558,-0.07678,0.051324,-0.174824,0.766492,-0.209737,-1.233933,-0.565648,0.230199,0.476322,0.056633,-0.644003,0.254492,-0.362428,-0.27793,0.136301,-0.608784,0.768382,0.747369,0.731216,0.137394,0.411965,-0.104712,0.084317,0.173722,0.627157,0.593837,-0.271103,0.130875,-0.145732,-0.295288,-0.122832,0.869662,0.853479,1.286918,0.497165,-0.24639,0.455139,-0.172766,-0.008999,-0.680994,-0.150073,-0.186052,-0.059686,0.367264,0.015353,0.366913,0.107381,2.022231,0.097171,-0.290001,-0.153628,-0.126874,-0.163719,-1.060614,0.039007,0.376404,-0.379089,-0.11211,-0.077603,0.64003,-0.396878,-0.584828,-0.489219,-0.730293,0.299049,0.303613,0.997769,-0.67594,-0.244691,-0.931009,0.181183,1.326165,0.723035,0.913571,-0.171486,2.360045,-0.300612,0.713597,0.110994,0.034135,-0.08625,0.519527,-0.705031,0.337349,-0.459373,0.366799,0.126576,0.412222,1.796857,0.881827,-0.192019,-0.275223,0.04438,0.281093,0.119705,-0.243483,-0.293773,0.629499,-0.45097,-0.931011,0.475108,-0.069563,-0.332283,0.460526,0.114374,0.17619,0.312092,0.351503,-0.165775,0.054004,0.874969,-0.438144,0.704049,-0.037382,-0.370155,0.380366,-0.56174,3.622037,-0.651597,1.165342,2.011787,-0.181663,0.032416,0.421618,-0.341325,0.378119,2.152036,-0.949954,2.246893,0.195267,-0.393306,-0.307655,0.250997,0.001645,0.130375
"SW480_LARGE_INTESTINE",0.198276,0.117352,-0.184166,-0.148086,-0.345883,-0.476679,-0.224168,-0.785436,0.152633,0.305726,0.005741,-0.218245,0.01921,-0.404434,0.009468,-0.912739,-0.526907,0.172852,-0.107968,-0.023223,-1.267788,0.116448,-0.172411,0.80703,0.481746,-0.95989,-0.568882,0.334212,0.155076,0.055079,0.047393,-0.35762,0.940832,-0.087035,2.527879,0.450757,-0.67332,0.028474,0.466436,0.519381,0.439809,-0.392863,-0.061313,0.816224,-0.098399,-0.308725,-0.595449,-0.418944,-0.0116,-0.131709,0.34179,-1.376288,0.115455,0.124088,-0.053894,0.187303,0.185777,0.114675,-0.212698,-0.173162,-0.207964,3.558527,-0.485538,-0.421923,0.896443,-0.209289,0.544357,-0.109878,-0.290643,0.305078,2.358858,0.220673,-0.425715,0.098374,-0.20067,-0.139041,-0.204185,-0.604148,0.106244,-0.037172,0.468139,-0.086873,0.586908,-0.220723,-0.492941,-0.145401,0.028974,-0.072714,0.271701,0.668015,-0.390512,-0.230612,-0.178438,-0.278155,-0.215785,-0.360758,-0.741387,0.439893,-0.210444,0.323333,-0.119391,-0.016207,0.238631,0.515053,0.116999,-0.103928,-0.262336,-0.019552,0.468381,0.60997,0.570853,0.030701,0.280475,0.03698,-0.562291,0.275151,-0.257116,-0.167597,0.314395,0.905546,0.155784,0.107443,0.525999,0.352257,0.165905,-0.142963,-0.570498,-0.794798,0.139364,0.321665,0.692022,1.413533,-0.371362,0.08082,0.122098,-0.331203,0.065766,0.027006,-0.148511,2.361505,-0.654371,-0.249322,0.000592,0.068484,-0.012545,0.122439,2.823098,0.814412,-0.41526,0.407609,-0.362718,-0.231055,-0.521152,0.281234,1.675753,-0.098088,-0.223386,0.698679,0.360989,-0.067548,-0.271475,-0.260458,0.374612,-0.625806,0.104595,-0.082541,-0.380593,-0.044704,0.004361,0.160143,0.041128,0.758608,0.328493,-0.359484,-0.306699,-0.287818,0.067688,-0.820961,-0.589,-0.089828,1.036215,0.112464,-0.278392,-0.312024,0.267622,0.063015,0.173649,-0.390785,0.997733,-0.372178,-0.098841,-0.42093,-0.542429,-0.502026,0.354576,-0.157436,4.514839,-0.009979,0.516502,0.06994,3.611198,0.633734,0.431478,-0.197938,-0.059806,0.911681,1.241372,-1.426189,0.155336,0.279523,0.264974,1.051783,0.187989,-0.029879
"T24_URINARY_TRACT",0.318355,-0.201154,0.040337,0.102808,-0.069284,0.090299,-0.013122,0.896523,-0.48492,0.500955,0.786314,-0.756469,0.020237,-0.171849,1.099288,-0.078996,-0.574287,-0.291655,0.438217,-0.031806,-0.175775,-0.202064,-0.326005,-0.68613,1.035658,-0.068479,-0.201613,0.020039,0.156949,-0.174362,0.222263,0.123644,0.220985,0.12031,-0.195251,-0.279902,-0.659406,-0.02357,-0.746998,-0.632713,0.067419,0.497669,-0.161844,0.002646,-0.048844,-0.61256,0.139499,0.195861,-0.015606,-0.145578,0.125198,4.630465,-0.198842,-0.11,1.186112,-0.084357,0.021328,-0.134435,0.034309,-0.024148,0.06997,-0.447766,-0.388607,-0.294793,0.18376,-0.486005,0.143396,-0.238439,0.045819,0.583808,-1.134977,0.465459,0.264045,0.456692,-0.750744,-0.117583,-0.167677,0.368716,-0.091485,-0.064053,0.062469,0.248703,0.193051,0.05995,1.995897,-0.03142,-0.064067,-0.042086,0.90668,1.599809,1.352163,0.594062,1.427208,-0.005358,-0.141256,0.410804,0.644146,0.549113,-0.424457,-0.158821,-0.192108,-0.086295,-0.278933,-0.890037,-0.075193,0.099881,0.030601,0.459505,0.259375,0.188383,-0.335529,-0.600821,0.270758,-0.314855,0.160723,-0.093213,1.079353,-0.121099,0.140157,0.122882,0.210008,-0.093166,0.085531,1.404597,0.466331,-0.132205,-0.673709,0.86962,1.094275,-0.238739,-0.577686,2.302083,0.700342,0.039264,-0.07855,-0.151612,-0.225636,-0.119113,0.562128,-0.525495,-0.384934,-0.157083,-0.794792,0.150752,-0.119177,-0.614089,2.415208,-0.138241,0.358712,0.08189,0.109512,-0.13249,-0.005843,0.305491,-0.152126,0.163398,0.212937,0.600253,0.414531,-0.084961,0.210513,-0.044765,-0.205435,-0.474658,-0.118117,0.464303,0.060287,-0.163435,0.310599,-0.152085,-0.195852,0.506495,0.204282,-0.108481,0.231773,-0.115558,0.498776,0.950447,0.66015,-0.421499,-0.085181,-0.042832,-0.425137,-0.684611,-0.099428,0.121601,0.701362,-0.159534,-0.359171,0.4332,0.099565,-0.36645,0.320542,-0.506916,1.118513,0.152613,-1.64292,0.166358,0.684632,-0.061179,3.671652,0.265599,-0.01694,0.119961,0.067273,0.089339,1.256067,-1.667609,0.175713,-0.33172,0.717357,1.455334,-0.244535,-0.092306
"T3M10_LUNG",0.218908,-0.008458,-0.6119,0.25635,-0.227509,-0.410618,-0.035049,0.083004,0.660198,-0.586818,-0.94356,0.017146,0.294729,0.851574,0.003899,-0.454406,0.314738,0.350958,-0.320121,-0.649565,2.066386,0.93438,0.39644,-0.795475,-1.085958,-0.696847,-0.739003,-0.335534,0.213784,-0.341948,-0.39195,-0.335276,0.839669,0.05771,0.959814,0.201684,-1.695458,0.437751,1.084888,0.91111,0.13149,0.449065,-0.016295,0.054106,0.102209,-0.313353,-1.10281,-0.733992,-0.150629,0.027919,-0.159429,3.007314,0.077023,0.276075,1.275877,-0.078299,0.11166,0.037178,-0.764818,0.005382,-0.038368,3.150155,0.098973,-0.537797,0.206882,0.101292,0.07294,0.222512,-0.486112,-0.341073,1.763571,-0.249473,-1.217954,0.477928,0.350258,0.377763,0.48408,-1.306078,0.186503,0.16182,0.174985,-0.626434,0.300091,-1.57455,1.707177,-0.333377,1.733322,-0.092906,0.401029,2.830772,-0.566195,-0.523295,-0.105759,-0.632479,-0.644517,-0.8119,-0.862243,0.098417,0.223759,1.051909,0.128255,0.346539,-0.195624,0.421049,0.166092,-0.030018,-0.24429,0.9326,0.018289,-0.232028,0.148519,-0.305687,0.073201,-0.149001,-0.061075,0.102019,0.196384,0.148998,-0.131645,-0.265811,0.002706,-0.330424,-0.617731,-1.051055,0.562536,0.251137,-0.221159,-0.343639,-0.949034,-0.130301,1.129927,3.982255,-0.472878,0.155681,0.022961,0.047737,-0.619051,-0.800812,-0.884076,0.710002,-0.011294,-0.722526,0.200933,0.487297,-0.272468,-0.360054,-0.004603,0.051035,-0.401196,-0.444817,-0.533673,-0.155491,-0.542199,-0.291505,0.284275,-0.749409,-0.829875,-0.008117,0.050928,-0.095969,-1.262521,0.630079,0.444343,-0.317771,0.010766,-0.16905,-0.596085,1.862268,-0.125276,-0.812932,0.06942,-0.481405,-2.094655,0.011914,-0.532951,-0.140245,-0.025411,-1.646115,-1.303085,0.037422,2.414348,-0.228393,0.023754,-0.069012,0.685145,-0.357772,-0.061506,0.166504,0.189051,-0.06936,-0.102076,-0.178756,-0.206635,0.136612,-0.444831,0.122954,-1.704326,0.287806,0.436467,0.147501,1.232612,-1.044889,0.628248,-1.139083,-0.04841,0.748157,0.539078,0.098252,-0.232098,0.101613,0.037816,0.586401,0.2135,-0.696487
